number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
43,2,0,0,60.39,0,1,11,12
44,2,0,0,60.39,0,1,11,12
41,2,0,0,60.39,0,1,11,12
51,2,0,0,60.39,0,1,11,12
48,2,0,0,61.43,0,1,11,13
65,2,0,0,61.43,0,1,11,13
56,2,0,0,61.43,0,1,11,13
55,2,0,0,61.43,0,1,11,13
48,2,0,0,61.43,0,1,11,13
43,2,0,0,62.78,0,1,11,14
44,2,0,0,62.78,0,1,11,14
42,2,0,0,62.78,0,1,11,14
48,2,0,0,62.78,0,1,11,14
45,2,0,0,62.78,0,1,11,14
44,2,0,0,63.02,0,1,11,15
46,2,0,0,63.02,0,1,11,15
42,2,0,0,63.02,0,1,11,15
50,2,0,0,63.02,0,1,11,15
60,2,0,0,63.02,0,1,11,15
59,2,0,0,64.49,0,1,11,16
59,2,0,0,64.49,0,1,11,16
68,2,0,0,64.49,0,1,11,16
55,2,0,0,64.49,0,1,11,16
69,2,0,0,64.49,0,1,11,16
74,2,0,0,62.78,0,1,11,17
84,2,0,0,62.78,0,1,11,17
91,2,0,0,62.78,0,1,11,17
98,2,0,0,62.78,0,1,11,17
68,2,0,0,62.78,0,1,11,17
78,2,0,0,61.02,0,1,11,18
100,2,0,0,61.02,0,1,11,18
85,2,0,0,61.02,0,1,11,18
87,2,0,0,61.02,0,1,11,18
83,2,0,0,61.02,0,1,11,18
74,2,0,0,59.32,0,1,11,19
71,2,0,0,59.32,0,1,11,19
81,2,0,0,59.32,0,1,11,19
74,2,0,0,59.32,0,1,11,19
61,2,0,0,59.32,0,1,11,19
78,2,0,0,58.74,0,1,11,20
64,2,0,0,58.74,0,1,11,20
76,2,0,0,58.74,0,1,11,20
85,2,0,0,58.74,0,1,11,20
68,2,0,0,58.74,0,1,11,20
62,2,0,0,58.01,0,1,11,21
74,2,0,0,58.01,0,1,11,21
75,2,0,0,58.01,0,1,11,21
77,2,0,0,58.01,0,1,11,21
76,2,0,0,58.01,0,1,11,21
76,2,0,0,57.28,0,1,11,22
82,2,0,0,57.28,0,1,11,22
80,2,0,0,57.28,0,1,11,22
84,2,0,0,57.28,0,1,11,22
74,2,0,0,57.28,0,1,11,22
81,2,0,0,56.49,0,1,11,23
78,2,0,0,56.49,0,1,11,23
91,2,0,0,56.49,0,1,11,23
77,2,0,0,56.49,0,1,11,23
72,2,0,0,56.49,0,1,11,23
68,3,0,0,56,0,1,11,0
45,3,0,0,56,0,1,11,0
46,3,0,0,56,0,1,11,0
40,3,0,0,56,0,1,11,0
30,3,0,0,56,0,1,11,0
28,3,0,0,55.55,0,1,11,1
0,3,0,0,53.17,0,1,11,5
2,3,0,0,53.17,0,1,11,5
2,3,0,0,53.17,0,1,11,5
1,3,0,0,53.17,0,1,11,5
5,3,0,0,52.64,0,1,11,6
12,3,0,0,52.64,0,1,11,6
16,3,0,0,52.64,0,1,11,6
18,3,0,0,52.64,0,1,11,6
16,3,0,0,52.64,0,1,11,6
20,3,0,0,54.3,0,1,11,7
27,3,0,0,54.3,0,1,11,7
23,3,0,0,54.3,0,1,11,7
27,3,0,0,54.3,0,1,11,7
38,3,0,0,54.3,0,1,11,7
35,3,0,0,56.77,0,1,11,8
42,3,0,0,56.77,0,1,11,8
45,3,0,0,56.77,0,1,11,8
35,3,0,0,56.77,0,1,11,8
39,3,0,0,56.77,0,1,11,8
47,3,0,0,57.91,0,1,11,9
34,3,0,0,57.91,0,1,11,9
36,3,0,0,57.91,0,1,11,9
35,3,0,0,57.91,0,1,11,9
43,3,0,0,57.91,0,1,11,9
46,3,0,0,59.88,0,1,11,10
65,3,0,0,59.88,0,1,11,10
64,3,0,0,59.88,0,1,11,10
57,3,0,0,59.88,0,1,11,10
56,3,0,0,59.88,0,1,11,10
55,3,0,0,61.69,0,1,11,11
52,3,0,0,61.69,0,1,11,11
50,3,0,0,61.69,0,1,11,11
35,3,0,0,61.69,0,1,11,11
40,3,0,0,61.69,0,1,11,11
50,3,0,0,63.89,0,1,11,12
44,3,0,0,63.89,0,1,11,12
43,3,0,0,63.89,0,1,11,12
47,3,0,0,63.89,0,1,11,12
46,3,0,0,63.89,0,1,11,12
44,3,0,0,67.09,0,1,11,13
41,3,0,0,67.09,0,1,11,13
59,3,0,0,67.09,0,1,11,13
57,3,0,0,67.09,0,1,11,13
58,3,0,0,67.09,0,1,11,13
62,3,0,0,66.73,0,1,11,14
58,3,0,0,66.73,0,1,11,14
56,3,0,0,66.73,0,1,11,14
56,3,0,0,66.73,0,1,11,14
63,3,0,0,66.73,0,1,11,14
51,3,0,0,66.17,0,1,11,15
70,3,0,0,66.17,0,1,11,15
60,3,0,0,66.17,0,1,11,15
68,3,0,0,66.17,0,1,11,15
61,3,0,0,66.17,0,1,11,15
61,3,0,0,65.46,0,1,11,16
71,3,0,0,65.46,0,1,11,16
69,3,0,0,65.46,0,1,11,16
64,3,0,0,65.46,0,1,11,16
65,3,0,0,65.46,0,1,11,16
69,3,0,0,64.62,0,1,11,17
70,3,0,0,64.62,0,1,11,17
86,3,0,0,64.62,0,1,11,17
92,3,0,0,64.62,0,1,11,17
85,3,0,0,64.62,0,1,11,17
76,3,0,0,63.7,0,1,11,18
90,3,0,0,63.7,0,1,11,18
82,3,0,0,63.7,0,1,11,18
85,3,0,0,63.7,0,1,11,18
96,3,0,0,63.7,0,1,11,18
62,3,0,0,62.73,0,1,11,19
59,3,0,0,62.73,0,1,11,19
71,3,0,0,62.73,0,1,11,19
78,3,0,0,62.73,0,1,11,19
74,3,0,0,62.73,0,1,11,19
72,3,0,0,61.75,0,1,11,20
66,3,0,0,61.75,0,1,11,20
58,3,0,0,61.75,0,1,11,20
65,3,0,0,61.75,0,1,11,20
60,3,0,0,61.75,0,1,11,20
60,3,0,0,60.79,0,1,11,21
60,3,0,0,60.79,0,1,11,21
60,3,0,0,60.79,0,1,11,21
64,3,0,0,60.79,0,1,11,21
54,3,0,0,60.79,0,1,11,21
59,3,0,0,59.89,0,1,11,22
87,3,0,0,59.89,0,1,11,22
71,3,0,0,59.89,0,1,11,22
57,3,0,0,59.89,0,1,11,22
80,3,0,0,59.89,0,1,11,22
64,3,0,0,59.1,0,1,11,23
72,3,0,0,59.1,0,1,11,23
69,3,0,0,59.1,0,1,11,23
58,3,0,0,59.1,0,1,11,23
61,3,0,0,59.1,0,1,11,23
47,4,0,0,58.43,0,1,11,0
48,4,0,0,58.43,0,1,11,0
49,4,0,0,58.43,0,1,11,0
41,4,0,0,58.43,0,1,11,0
42,4,0,0,58.43,0,1,11,0
23,4,0,0,57.95,0,1,11,1
0,4,0,0,54.63,0,1,11,5
1,4,0,0,54.63,0,1,11,5
0,4,0,0,54.63,0,1,11,5
2,4,0,0,54.63,0,1,11,5
14,4,0,0,55.05,0,1,11,6
13,4,0,0,55.05,0,1,11,6
13,4,0,0,55.05,0,1,11,6
15,4,0,0,55.05,0,1,11,6
21,4,0,0,55.05,0,1,11,6
25,4,0,0,56.16,0,1,11,7
26,4,0,0,56.16,0,1,11,7
36,4,0,0,56.16,0,1,11,7
25,4,0,0,56.16,0,1,11,7
30,4,0,0,56.16,0,1,11,7
30,4,0,0,57.66,0,1,11,8
26,4,0,0,57.66,0,1,11,8
28,4,0,0,57.66,0,1,11,8
38,4,0,0,57.66,0,1,11,8
37,4,0,0,57.66,0,1,11,8
34,4,0,0,61.39,0,1,11,9
33,4,0,0,61.39,0,1,11,9
36,4,0,0,61.39,0,1,11,9
39,4,0,0,61.39,0,1,11,9
44,4,0,0,61.39,0,1,11,9
52,4,0,0,60.68,0,1,11,10
65,4,0,0,60.68,0,1,11,10
52,4,0,0,60.68,0,1,11,10
61,4,0,0,60.68,0,1,11,10
56,4,0,0,60.68,0,1,11,10
63,4,0,0,62.64,0,1,11,11
54,4,0,0,62.64,0,1,11,11
56,4,0,0,62.64,0,1,11,11
64,4,0,0,62.64,0,1,11,11
55,4,0,0,62.64,0,1,11,11
68,4,0,0,63.33,0,1,11,12
56,4,0,0,63.33,0,1,11,12
60,4,0,0,63.33,0,1,11,12
46,4,0,0,63.33,0,1,11,12
70,4,0,0,63.33,0,1,11,12
59,4,0,0,63.36,0,1,11,13
64,4,0,0,63.36,0,1,11,13
55,4,0,0,63.36,0,1,11,13
49,4,0,0,63.36,0,1,11,13
37,4,0,0,63.36,0,1,11,13
48,4,0,0,62.25,0,1,11,14
39,4,0,0,62.25,0,1,11,14
49,4,0,0,62.25,0,1,11,14
58,4,0,0,62.25,0,1,11,14
49,4,0,0,62.25,0,1,11,14
53,4,0,0,60.17,0,1,11,15
63,4,0,0,60.17,0,1,11,15
53,4,0,0,60.17,0,1,11,15
66,4,0,0,60.17,0,1,11,15
77,4,0,0,60.17,0,1,11,15
73,4,0,0,58.77,0,1,11,16
76,4,0,0,58.77,0,1,11,16
91,4,0,0,58.77,0,1,11,16
82,4,0,0,58.77,0,1,11,16
91,4,0,0,58.77,0,1,11,16
93,4,0,0,58.73,0,1,11,17
109,4,0,0,58.73,0,1,11,17
110,4,0,0,58.73,0,1,11,17
101,4,0,0,58.73,0,1,11,17
81,4,0,0,58.73,0,1,11,17
90,4,0,0,57.59,0,1,11,18
74,4,0,0,57.59,0,1,11,18
72,4,0,0,57.59,0,1,11,18
67,4,0,0,57.59,0,1,11,18
75,4,0,0,57.59,0,1,11,18
73,4,0,0,57.59,0,1,11,19
66,4,0,0,57.59,0,1,11,19
58,4,0,0,57.59,0,1,11,19
58,4,0,0,57.59,0,1,11,19
59,4,0,0,57.59,0,1,11,19
51,4,0,0,57.49,0,1,11,20
48,4,0,0,57.49,0,1,11,20
45,4,0,0,57.49,0,1,11,20
57,4,0,0,57.49,0,1,11,20
57,4,0,0,57.49,0,1,11,20
54,4,0,0,56.72,0,1,11,21
54,4,0,0,56.72,0,1,11,21
51,4,0,0,56.72,0,1,11,21
53,4,0,0,56.72,0,1,11,21
61,4,0,0,56.72,0,1,11,21
54,4,0,0,55.8,0,1,11,22
80,4,0,0,55.8,0,1,11,22
61,4,0,0,55.8,0,1,11,22
64,4,0,0,55.8,0,1,11,22
55,4,0,0,55.8,0,1,11,22
40,4,0,0,55.39,0,1,11,23
12,4,0,0,55.39,0,1,11,23
6,4,0,0,55.39,0,1,11,23
4,4,0,0,55.39,0,1,11,23
2,4,0,0,55.39,0,1,11,23
0,5,1,0,55.27,0,1,11,0
0,5,1,0,55.27,0,1,11,0
3,5,1,0,55.27,0,1,11,0
1,5,1,0,55.27,0,1,11,0
0,5,1,0,55.27,0,1,11,0
1,5,1,0,55.27,0,1,11,1
1,5,1,0,54.78,0,1,11,5
1,5,1,0,54.78,0,1,11,5
1,5,1,0,54.78,0,1,11,5
0,5,1,0,54.78,0,1,11,5
0,5,1,0,55.26,0,1,11,6
0,5,1,0,55.26,0,1,11,6
2,5,1,0,55.26,0,1,11,6
0,5,1,0,55.26,0,1,11,6
0,5,1,0,55.26,0,1,11,6
1,5,1,0,56.95,0,1,11,7
3,5,1,0,56.95,0,1,11,7
1,5,1,0,56.95,0,1,11,7
2,5,1,0,56.95,0,1,11,7
8,5,1,0,56.95,0,1,11,7
10,5,1,0,59.1,0,1,11,8
19,5,1,0,59.1,0,1,11,8
22,5,1,0,59.1,0,1,11,8
27,5,1,0,59.1,0,1,11,8
31,5,1,0,59.1,0,1,11,8
36,5,1,0,63.66,0,1,11,9
39,5,1,0,63.66,0,1,11,9
41,5,1,0,63.66,0,1,11,9
50,5,1,0,63.66,0,1,11,9
49,5,1,0,63.66,0,1,11,9
48,5,1,0,64.89,0,1,11,10
56,5,1,0,64.89,0,1,11,10
57,5,1,0,64.89,0,1,11,10
45,5,1,0,64.89,0,1,11,10
57,5,1,0,64.89,0,1,11,10
51,5,1,0,66.41,0,1,11,11
57,5,1,0,66.41,0,1,11,11
60,5,1,0,66.41,0,1,11,11
66,5,1,0,66.41,0,1,11,11
65,5,1,0,66.41,0,1,11,11
54,5,1,0,67.34,0,1,11,12
74,5,1,0,67.34,0,1,11,12
73,5,1,0,67.34,0,1,11,12
50,5,1,0,67.34,0,1,11,12
46,5,1,0,67.34,0,1,11,12
56,5,1,0,68.61,0,1,11,13
59,5,1,0,68.61,0,1,11,13
51,5,1,0,68.61,0,1,11,13
50,5,1,0,68.61,0,1,11,13
56,5,1,0,68.61,0,1,11,13
54,5,1,0,70,0,1,11,14
51,5,1,0,70,0,1,11,14
45,5,1,0,70,0,1,11,14
60,5,1,0,70,0,1,11,14
62,5,1,0,70,0,1,11,14
51,5,1,0,69,0,1,11,15
60,5,1,0,69,0,1,11,15
56,5,1,0,69,0,1,11,15
67,5,1,0,69,0,1,11,15
47,5,1,0,69,0,1,11,15
56,5,1,0,67.72,0,1,11,16
68,5,1,0,67.72,0,1,11,16
68,5,1,0,67.72,0,1,11,16
68,5,1,0,67.72,0,1,11,16
61,5,1,0,67.72,0,1,11,16
73,5,1,0,65.65,0,1,11,17
63,5,1,0,65.65,0,1,11,17
79,5,1,0,65.65,0,1,11,17
76,5,1,0,65.65,0,1,11,17
74,5,1,0,65.65,0,1,11,17
75,5,1,0,62.46,0,1,11,18
68,5,1,0,62.46,0,1,11,18
64,5,1,0,62.46,0,1,11,18
59,5,1,0,62.46,0,1,11,18
59,5,1,0,62.46,0,1,11,18
59,5,1,0,61.04,0,1,11,19
58,5,1,0,61.04,0,1,11,19
55,5,1,0,61.04,0,1,11,19
59,5,1,0,61.04,0,1,11,19
55,5,1,0,61.04,0,1,11,19
54,5,1,0,59.93,0,1,11,20
45,5,1,0,59.93,0,1,11,20
44,5,1,0,59.93,0,1,11,20
39,5,1,0,59.93,0,1,11,20
43,5,1,0,59.93,0,1,11,20
37,5,1,0,58.49,0,1,11,21
34,5,1,0,58.49,0,1,11,21
40,5,1,0,58.49,0,1,11,21
46,5,1,0,58.49,0,1,11,21
48,5,1,0,58.49,0,1,11,21
49,5,1,0,57.67,0,1,11,22
52,5,1,0,57.67,0,1,11,22
54,5,1,0,57.67,0,1,11,22
49,5,1,0,57.67,0,1,11,22
32,5,1,0,57.67,0,1,11,22
33,5,1,0,57.27,0,1,11,23
4,5,1,0,57.27,0,1,11,23
4,5,1,0,57.27,0,1,11,23
0,5,1,0,57.27,0,1,11,23
1,5,1,0,57.27,0,1,11,23
0,6,1,0,56.51,0,1,11,0
0,6,1,0,56.51,0,1,11,0
0,6,1,0,56.51,0,1,11,0
0,6,1,0,56.51,0,1,11,0
1,6,1,0,56.51,0,1,11,0
0,6,1,0,55.47,0,1,11,1
0,6,1,0,53.51,0,1,11,5
0,6,1,0,53.51,0,1,11,5
0,6,1,0,53.51,0,1,11,5
0,6,1,0,53.51,0,1,11,5
0,6,1,0,53.05,0,1,11,6
0,6,1,0,53.05,0,1,11,6
0,6,1,0,53.05,0,1,11,6
0,6,1,0,53.05,0,1,11,6
0,6,1,0,53.05,0,1,11,6
0,6,1,0,55.01,0,1,11,7
0,6,1,0,55.01,0,1,11,7
0,6,1,0,55.01,0,1,11,7
2,6,1,0,55.01,0,1,11,7
0,6,1,0,55.01,0,1,11,7
6,6,1,0,57.72,0,1,11,8
11,6,1,0,57.72,0,1,11,8
17,6,1,0,57.72,0,1,11,8
19,6,1,0,57.72,0,1,11,8
24,6,1,0,57.72,0,1,11,8
24,6,1,0,59.5,0,1,11,9
27,6,1,0,59.5,0,1,11,9
29,6,1,0,59.5,0,1,11,9
27,6,1,0,59.5,0,1,11,9
33,6,1,0,59.5,0,1,11,9
31,6,1,0,61.24,0,1,11,10
29,6,1,0,61.24,0,1,11,10
32,6,1,0,61.24,0,1,11,10
40,6,1,0,61.24,0,1,11,10
34,6,1,0,61.24,0,1,11,10
47,6,1,0,62.17,0,1,11,11
44,6,1,0,62.17,0,1,11,11
51,6,1,0,62.17,0,1,11,11
38,6,1,0,62.17,0,1,11,11
38,6,1,0,62.17,0,1,11,11
35,6,1,0,63.77,0,1,11,12
39,6,1,0,63.77,0,1,11,12
40,6,1,0,63.77,0,1,11,12
37,6,1,0,63.77,0,1,11,12
33,6,1,0,63.77,0,1,11,12
44,6,1,0,65.42,0,1,11,13
51,6,1,0,65.42,0,1,11,13
46,6,1,0,65.42,0,1,11,13
48,6,1,0,65.42,0,1,11,13
41,6,1,0,65.42,0,1,11,13
44,6,1,0,68.05,0,1,11,14
54,6,1,0,68.05,0,1,11,14
50,6,1,0,68.05,0,1,11,14
49,6,1,0,68.05,0,1,11,14
50,6,1,0,68.05,0,1,11,14
50,6,1,0,66.13,0,1,11,15
46,6,1,0,66.13,0,1,11,15
51,6,1,0,66.13,0,1,11,15
57,6,1,0,66.13,0,1,11,15
50,6,1,0,66.13,0,1,11,15
49,6,1,0,64.47,0,1,11,16
42,6,1,0,64.47,0,1,11,16
46,6,1,0,64.47,0,1,11,16
50,6,1,0,64.47,0,1,11,16
55,6,1,0,64.47,0,1,11,16
58,6,1,0,62.47,0,1,11,17
53,6,1,0,62.47,0,1,11,17
58,6,1,0,62.47,0,1,11,17
44,6,1,0,62.47,0,1,11,17
67,6,1,0,62.47,0,1,11,17
53,6,1,0,62.05,0,1,11,18
67,6,1,0,62.05,0,1,11,18
57,6,1,0,62.05,0,1,11,18
63,6,1,0,62.05,0,1,11,18
59,6,1,0,62.05,0,1,11,18
55,6,1,0,61,0,1,11,19
62,6,1,0,61,0,1,11,19
68,6,1,0,61,0,1,11,19
75,6,1,0,61,0,1,11,19
62,6,1,0,61,0,1,11,19
48,6,1,0,60.24,0,1,11,20
52,6,1,0,60.24,0,1,11,20
62,6,1,0,60.24,0,1,11,20
78,6,1,0,60.24,0,1,11,20
67,6,1,0,60.24,0,1,11,20
54,6,1,0,59.27,0,1,11,21
59,6,1,0,59.27,0,1,11,21
58,6,1,0,59.27,0,1,11,21
53,6,1,0,59.27,0,1,11,21
55,6,1,0,59.27,0,1,11,21
67,6,1,0,58.24,0,1,11,22
59,6,1,0,58.24,0,1,11,22
70,6,1,0,58.24,0,1,11,22
56,6,1,0,58.24,0,1,11,22
60,6,1,0,58.24,0,1,11,22
55,6,1,0,57.33,0,1,11,23
40,6,1,0,57.33,0,1,11,23
36,6,1,0,57.33,0,1,11,23
45,6,1,0,57.33,0,1,11,23
37,6,1,0,57.33,0,1,11,23
31,0,0,0,56.59,0,1,11,0
32,0,0,0,56.59,0,1,11,0
25,0,0,0,56.59,0,1,11,0
23,0,0,0,56.59,0,1,11,0
20,0,0,0,56.59,0,1,11,0
12,0,0,0,56,0,1,11,1
0,0,0,0,53,0,1,11,5
0,0,0,0,53,0,1,11,5
0,0,0,0,53,0,1,11,5
4,0,0,0,53,0,1,11,5
4,0,0,0,52.05,0,1,11,6
9,0,0,0,52.05,0,1,11,6
13,0,0,0,52.05,0,1,11,6
17,0,0,0,52.05,0,1,11,6
24,0,0,0,52.05,0,1,11,6
26,0,0,0,52.33,0,1,11,7
24,0,0,0,52.33,0,1,11,7
19,0,0,0,52.33,0,1,11,7
27,0,0,0,52.33,0,1,11,7
23,0,0,0,52.33,0,1,11,7
31,0,0,0,53,0,1,11,8
32,0,0,0,53,0,1,11,8
42,0,0,0,53,0,1,11,8
38,0,0,0,53,0,1,11,8
31,0,0,0,53,0,1,11,8
45,0,0,0,53.72,0,1,11,9
47,0,0,0,53.72,0,1,11,9
46,0,0,0,53.72,0,1,11,9
43,0,0,0,53.72,0,1,11,9
43,0,0,0,53.72,0,1,11,9
46,0,0,0,54.24,0,1,11,10
46,0,0,0,54.24,0,1,11,10
52,0,0,0,54.24,0,1,11,10
56,0,0,0,54.24,0,1,11,10
55,0,0,0,54.24,0,1,11,10
49,0,0,0,54.45,0,1,11,11
51,0,0,0,54.45,0,1,11,11
58,0,0,0,54.45,0,1,11,11
56,0,0,0,54.45,0,1,11,11
66,0,0,0,54.45,0,1,11,11
65,0,0,0,55,0,1,11,12
64,0,0,0,55,0,1,11,12
63,0,0,0,55,0,1,11,12
52,0,0,0,55,0,1,11,12
56,0,0,0,55,0,1,11,12
50,0,0,0,54.72,0,1,11,13
59,0,0,0,54.72,0,1,11,13
47,0,0,0,54.72,0,1,11,13
53,0,0,0,54.72,0,1,11,13
52,0,0,0,54.72,0,1,11,13
42,0,0,0,55.24,0,1,11,14
57,0,0,0,55.24,0,1,11,14
64,0,0,0,55.24,0,1,11,14
48,0,0,0,55.24,0,1,11,14
45,0,0,0,55.24,0,1,11,14
57,0,0,0,55.09,0,1,11,15
64,0,0,0,55.09,0,1,11,15
58,0,0,0,55.09,0,1,11,15
62,0,0,0,55.09,0,1,11,15
66,0,0,0,55.09,0,1,11,15
62,0,0,0,54.24,0,1,11,16
67,0,0,0,54.24,0,1,11,16
70,0,0,0,54.24,0,1,11,16
81,0,0,0,54.24,0,1,11,16
63,0,0,0,54.24,0,1,11,16
79,0,0,0,55.05,0,1,11,17
65,0,0,0,55.05,0,1,11,17
86,0,0,0,55.05,0,1,11,17
96,0,0,0,55.05,0,1,11,17
76,0,0,0,55.05,0,1,11,17
82,0,0,0,54.49,0,1,11,18
86,0,0,0,54.49,0,1,11,18
82,0,0,0,54.49,0,1,11,18
85,0,0,0,54.49,0,1,11,18
95,0,0,0,54.49,0,1,11,18
81,0,0,0,55,0,1,11,19
69,0,0,0,55,0,1,11,19
73,0,0,0,55,0,1,11,19
79,0,0,0,55,0,1,11,19
59,0,0,0,55,0,1,11,19
77,0,0,0,55.33,0,1,11,20
80,0,0,0,55.33,0,1,11,20
76,0,0,0,55.33,0,1,11,20
88,0,0,0,55.33,0,1,11,20
82,0,0,0,55.33,0,1,11,20
80,0,0,0,55.24,0,1,11,21
80,0,0,0,55.24,0,1,11,21
77,0,0,0,55.24,0,1,11,21
70,0,0,0,55.24,0,1,11,21
71,0,0,0,55.24,0,1,11,21
79,0,0,0,55.33,0,1,11,22
72,0,0,0,55.33,0,1,11,22
75,0,0,0,55.33,0,1,11,22
70,0,0,0,55.33,0,1,11,22
79,0,0,0,55.33,0,1,11,22
75,0,0,0,55.33,0,1,11,23
70,0,0,0,55.33,0,1,11,23
66,0,0,0,55.33,0,1,11,23
66,0,0,0,55.33,0,1,11,23
59,0,0,0,55.33,0,1,11,23
54,1,0,0,56,0,1,11,0
42,1,0,0,56,0,1,11,0
36,1,0,0,56,0,1,11,0
34,1,0,0,56,0,1,11,0
27,1,0,0,56,0,1,11,0
25,1,0,0,55.68,0,1,11,1
1,1,0,0,53.69,0,1,11,5
0,1,0,0,53.69,0,1,11,5
4,1,0,0,53.69,0,1,11,5
3,1,0,0,53.69,0,1,11,5
13,1,0,0,54.61,0,1,11,6
12,1,0,0,54.61,0,1,11,6
12,1,0,0,54.61,0,1,11,6
12,1,0,0,54.61,0,1,11,6
13,1,0,0,54.61,0,1,11,6
19,1,0,0,54.68,0,1,11,7
21,1,0,0,54.68,0,1,11,7
23,1,0,0,54.68,0,1,11,7
26,1,0,0,54.68,0,1,11,7
27,1,0,0,54.68,0,1,11,7
29,1,0,0,55.92,0,1,11,8
23,1,0,0,55.92,0,1,11,8
30,1,0,0,55.92,0,1,11,8
28,1,0,0,55.92,0,1,11,8
37,1,0,0,55.92,0,1,11,8
36,1,0,0,56.2,0,1,11,9
38,1,0,0,56.2,0,1,11,9
36,1,0,0,56.2,0,1,11,9
38,1,0,0,56.2,0,1,11,9
47,1,0,0,56.2,0,1,11,9
47,1,0,0,55,0,1,11,10
40,1,0,0,55,0,1,11,10
41,1,0,0,55,0,1,11,10
59,1,0,0,55,0,1,11,10
38,1,0,0,55,0,1,11,10
41,1,0,0,55.24,0,1,11,11
50,1,0,0,55.24,0,1,11,11
48,1,0,0,55.24,0,1,11,11
52,1,0,0,55.24,0,1,11,11
50,1,0,0,55.24,0,1,11,11
48,1,0,0,56.33,0,1,11,12
46,1,0,0,56.33,0,1,11,12
50,1,0,0,56.33,0,1,11,12
47,1,0,0,56.33,0,1,11,12
55,1,0,0,56.33,0,1,11,12
49,1,0,0,56.01,0,1,11,13
47,1,0,0,56.01,0,1,11,13
55,1,0,0,56.01,0,1,11,13
49,1,0,0,56.01,0,1,11,13
48,1,0,0,55.01,0,1,11,15
42,1,0,0,55.01,0,1,11,15
54,1,0,0,55.01,0,1,11,15
45,1,0,0,55.01,0,1,11,15
49,1,0,0,53,0,1,11,16
47,1,0,0,53,0,1,11,16
65,1,0,0,53,0,1,11,16
53,1,0,0,53,0,1,11,16
59,1,0,0,53,0,1,11,16
55,1,0,0,52.53,0,1,11,17
59,1,0,0,52.53,0,1,11,17
65,1,0,0,52.53,0,1,11,17
74,1,0,0,52.53,0,1,11,17
69,1,0,0,52.53,0,1,11,17
63,1,0,0,52,0,1,11,18
76,1,0,0,52,0,1,11,18
75,1,0,0,52,0,1,11,18
78,1,0,0,52,0,1,11,18
61,1,0,0,52,0,1,11,18
53,1,0,0,51.24,0,1,11,19
65,1,0,0,51.24,0,1,11,19
62,1,0,0,51.24,0,1,11,19
68,1,0,0,51.24,0,1,11,19
53,1,0,0,51.24,0,1,11,19
54,1,0,0,51,0,1,11,20
48,1,0,0,51,0,1,11,20
48,1,0,0,51,0,1,11,20
37,1,0,0,51,0,1,11,20
41,1,0,0,51,0,1,11,20
42,1,0,0,51,0,1,11,21
41,1,0,0,51,0,1,11,21
41,1,0,0,51,0,1,11,21
39,1,0,0,51,0,1,11,21
42,1,0,0,51,0,1,11,21
36,1,0,0,50.72,0,1,11,22
45,1,0,0,50.72,0,1,11,22
46,1,0,0,50.72,0,1,11,22
42,1,0,0,50.72,0,1,11,22
36,1,0,0,50.72,0,1,11,22
36,1,0,0,49.69,0,1,11,23
36,1,0,0,49.69,0,1,11,23
28,1,0,0,49.69,0,1,11,23
44,1,0,0,49.69,0,1,11,23
31,1,0,0,49.69,0,1,11,23
27,2,0,0,49.28,0,1,11,0
22,2,0,0,49.28,0,1,11,0
19,2,0,0,49.28,0,1,11,0
18,2,0,0,49.28,0,1,11,0
14,2,0,0,49.28,0,1,11,0
10,2,0,0,48.07,0,1,11,1
0,2,0,0,44.61,0,1,11,5
0,2,0,0,44.61,0,1,11,5
1,2,0,0,44.61,0,1,11,5
4,2,0,0,44.61,0,1,11,5
5,2,0,0,44.27,0,1,11,6
6,2,0,0,44.27,0,1,11,6
7,2,0,0,44.27,0,1,11,6
9,2,0,0,44.27,0,1,11,6
11,2,0,0,44.27,0,1,11,6
9,2,0,0,45.69,0,1,11,7
15,2,0,0,45.69,0,1,11,7
13,2,0,0,45.69,0,1,11,7
17,2,0,0,45.69,0,1,11,7
22,2,0,0,45.69,0,1,11,7
21,2,0,0,47.69,0,1,11,8
25,2,0,0,47.69,0,1,11,8
19,2,0,0,47.69,0,1,11,8
23,2,0,0,47.69,0,1,11,8
28,2,0,0,47.69,0,1,11,8
24,2,0,0,48.67,0,1,11,9
29,2,0,0,48.67,0,1,11,9
25,2,0,0,48.67,0,1,11,9
30,2,0,0,48.67,0,1,11,9
29,2,0,0,48.67,0,1,11,9
34,2,0,0,48.7,0,1,11,10
40,2,0,0,48.7,0,1,11,10
31,2,0,0,48.7,0,1,11,10
35,2,0,0,48.7,0,1,11,10
37,2,0,0,48.7,0,1,11,10
43,2,0,0,49.65,0,1,11,11
30,2,0,0,49.65,0,1,11,11
36,2,0,0,49.65,0,1,11,11
39,2,0,0,49.65,0,1,11,11
44,2,0,0,49.65,0,1,11,11
33,2,0,0,50.66,0,1,11,12
41,2,0,0,50.66,0,1,11,12
39,2,0,0,50.66,0,1,11,12
37,2,0,0,50.66,0,1,11,12
40,2,0,0,50.66,0,1,11,12
41,2,0,0,51.26,0,1,11,13
43,2,0,0,51.26,0,1,11,13
41,2,0,0,51.26,0,1,11,13
35,2,0,0,51.26,0,1,11,13
36,2,0,0,51.26,0,1,11,13
27,2,0,0,52.94,0,1,11,14
30,2,0,0,52.94,0,1,11,14
